reported_date_time,reported_date_time_utc,posted_date,city,state,country_code,shape,reported_duration,duration_seconds,Summary,has_images,day_part
1977-06-01T06:00:00Z,01/06/1977 06:00,31/10/2008,Plantation,FL,US,circle,15 minutes,900,Two sightings in one night and within 5 minutes of each other.,FALSE,night
1985-08-21T04:00:00Z,21/08/1985 04:00,31/10/2008,Kelseyville,CA,US,light,30 minutes,1800,"All craft were spotted in lake county,  california  in a span of about 20 years",FALSE,astronomical dusk
1987-11-28T00:30:00Z,28/11/1987 00:30,11/05/2005,El Paso,TX,US,oval,30 seconds,30,"A noiseless, round object with colorful bright lights, hovering in the desert of northeast El Paso Tx. by McGregor Range.",FALSE,civil dusk
1988-03-01T16:00:00Z,01/03/1988 16:00,22/06/2022,ALAMOSA,CO,US,sphere,60 seconds,60,Chased jet fighter then moved in front of it instantaneously then back,FALSE,morning
1988-11-01T04:00:00Z,01/11/1988 04:00,24/05/2005,Tryon,OK,US,triangle,5-7 minutes,420,"Large, silent, triangular object with huge beam of orange light coming from the underside of the craft viewed by several witnesses.",FALSE,night
1992-05-01T22:00:00Z,01/05/1992 22:00,12/06/2008,Mount Olive,MS,US,circle,1 minute,60,Two flying crafts seen in broad daylight.,FALSE,afternoon
1982-12-11T04:00:00Z,11/12/1982 04:00,05/08/2009,Huntington,NY,US,NA,7 minutes,420,"no sound, flaming ball of fire, moving iratically",FALSE,night
1985-02-02T06:30:00Z,02/02/1985 06:30,05/08/2001,Portland,OR,US,light,15 mins,900,multiple points of light hovering? over the west hills of Portland that could disapear one at a time while I was watching them,FALSE,night
1979-08-28T07:45:00Z,28/08/1979 07:45,26/11/2003,Chicago,IL,US,changing,30  - 45 seconds,45,Radioacive  Neon Bats ?,FALSE,night
1987-01-31T06:00:00Z,31/01/1987 06:00,27/04/2007,Kenai,AK,US,light,5 seconds,5,Light quickly grows in intensity and then fades to nothing.,FALSE,night
1980-06-02T01:00:00Z,02/06/1980 01:00,18/06/2003,Gray,GA,US,other,10 seconds,10,low hovering large flat object with very loud roaring sound.,FALSE,nautical dusk
1992-08-01T23:30:00Z,01/08/1992 23:30,09/04/2020,Farmington,CT,US,triangle,~12 minutes,720,"I saw a gigantic triangular craft with 3 white lights on each tip glide silently just above the trees, alongside me as I drove .",FALSE,afternoon
1994-10-16T04:15:00Z,16/10/1994 04:15,28/01/1999,Marshall,TX,US,disk,5 seconds,5,Orange fiery disk flying at tree level,FALSE,night
1987-03-05T09:00:00Z,05/03/1987 09:00,02/09/2005,Evansville,IN,US,light,1 minute,60,I was a junior in college at the local university.  It was some time in March just before midterms.  I was sound alseep and suddenly aw,FALSE,night
1975-10-15T23:00:00Z,15/10/1975 23:00,10/10/2011,Monroe,NY,US,disk,1 minute,60,Flying saucer lifts off from field without a sound or trace.,FALSE,astronomical dusk
1994-07-16T01:00:00Z,16/07/1994 01:00,09/09/2022,Rockford,MI,US,triangle,30-60 seconds,60,Massive black triangle - spotlight on each corner - moving very slow at treetop height,FALSE,afternoon
1977-07-31T04:00:00Z,31/07/1977 04:00,30/08/1999,Aurora,CO,US,light,5 seconds,5,"A moving light, resembling a satellite, moved in a zig-zag pattern.",FALSE,night
1993-05-23T01:50:00Z,23/05/1993 01:50,02/04/1999,Topeka,KS,US,disk,45 min's,2700,"after almost causing a helicoptor to crash,a silvery disk-shaped object tracks my car and follows me home and allows us to view it for",FALSE,afternoon
1994-01-01T23:00:00Z,01/01/1994 23:00,16/04/2005,Ringwood,NJ,US,unknown,4minutes,240,"Strange light, stranger disappearance",FALSE,astronomical dusk
1980-09-21T00:30:00Z,21/09/1980 00:30,14/02/2010,Louisville,KY,US,circle,15 min,900,I did not know how to report so i found this sight i am now 52 and most passegers are in there 68 -70.,FALSE,nautical dusk
1992-04-06T18:30:00Z,06/04/1992 18:30,04/06/2004,Port Alberni,BC,CA,sphere,1 minute,60,"On this particular day I was working in the garden at a cabin on Sterling Arm, Sproat Lake,Port Alberni, B.C.. I was busy digging a hol",FALSE,morning
1982-07-16T08:37:00Z,16/07/1982 08:37,24/09/2003,Fayetteville,NC,US,changing,3 - 5 min,300,The ball changed from blue-green to yellow red green triangle shape,FALSE,astronomical dawn
1975-06-11T01:00:00Z,11/06/1975 01:00,02/12/2000,Rockdale,TX,US,other,1 hour,86400,"I cannot swear this was a UFO, but would like to compare our ""sighting"" with others to see what they think.",FALSE,afternoon
1978-10-02T01:00:00Z,02/10/1978 01:00,23/12/2002,Lecompte,LA,US,disk,5 minutes,300,I believe this object was either a test vehicle of some sort or it was not of this world.,FALSE,astronomical dusk
1991-06-30T20:30:00Z,30/06/1991 20:30,10/01/2009,Whitefish,MT,US,disk,15minutes,900,"Flying Saucer from north (Canada) descends on Whitefish, Montana, hovers silently, gone like a bullet.",FALSE,NA
1989-01-18T03:00:00Z,18/01/1989 03:00,31/10/2003,Laramie,WY,US,other,15 minutes,900,"Silent lighted craft flies over house, witness later discovers body marks.",FALSE,night
1979-06-01T19:00:00Z,01/06/1979 19:00,14/02/2008,Hamilton,SCT,GB,light,15 seconds,15,Fast moving small bright light,FALSE,NA
1982-07-04T05:00:00Z,04/07/1982 05:00,05/01/2016,Wilmington,DE,US,other,30 seconds,30,"I had almost instantly, as I looked up, noticed an odd shaped craft merge out of the clouds and be flying directly over my head.",FALSE,night
1990-04-15T05:30:00Z,15/04/1990 05:30,02/04/1999,Charlottesville,VA,US,other,5 minutes,300,"I have spoken of this to my friends, but have never wanted to explain this event to any organization such as yours for, I guess fear of",FALSE,night
1976-06-16T02:00:00Z,16/06/1976 02:00,28/11/2007,Wilkes-Barre,PA,US,disk,35+ minutes,2100,This was the biggest reported u.f.o. sighting as long as i can remember it was the summer of 76 in hanover and wilkes-barre. it was aro,FALSE,nautical dusk
1988-10-10T23:00:00Z,10/10/1988 23:00,07/08/2007,Milwaukee,WI,US,triangle,10 minutes,600,A silent black triangular object with no lights moved over us as we walked our dog across a school playground.,FALSE,afternoon
1992-06-30T06:00:00Z,30/06/1992 06:00,10/07/2010,New Britain,CT,US,rectangle,10-15 sec,15,the object was like a  green rectangular light,FALSE,night
1993-10-02T02:00:00Z,02/10/1993 02:00,03/11/2005,Pryor,MT,US,light,20-30 minutes,1800,"Floating Light, Like a Spotlight",FALSE,nautical dusk
1983-08-16T02:00:00Z,16/08/1983 02:00,14/06/2012,Shellsburg,IA,US,triangle,3 hours,259200,Black v shape  no sound  verry slow and low,FALSE,nautical dusk
1991-12-12T12:30:00Z,12/12/1991 12:30,05/08/2001,Wollongong,New South Wales,AU,light,4 minutes,240,two star light  UFO's travelling with my car on either side and took off in a unisin in a spiral formation,FALSE,night
1993-10-15T22:00:00Z,15/10/1993 22:00,31/01/2004,Portsmouth,NH,US,light,1 min,60,Strage lights over the river in NH,FALSE,civil dusk
1984-07-02T00:00:00Z,02/07/1984 00:00,31/07/2021,Louisville,KY,US,rectangle,3-10 min,600,It was huge and i dont remembef it leaving,FALSE,afternoon
1978-09-01T10:00:00Z,01/09/1978 10:00,02/12/2000,San Francisco,CA,US,circle,5 minutes,300,RED OBJECT IN THE SKY!,FALSE,night
1988-08-21T05:00:00Z,21/08/1988 05:00,07/12/2006,Farmington,NM,US,unknown,8 minutes,480,Slow moving yellow/orange colored lights above Crouch Mesa,FALSE,night
1987-05-19T03:30:00Z,19/05/1987 03:30,10/10/2011,Evansville,IN,US,other,10 to 15 min,900,i was taking my girlfrienend home it was around 1035 i was going west on brodway i was comeing up a hill and just about to pass a old c,FALSE,night
1986-11-16T02:00:00Z,16/11/1986 02:00,18/06/2003,Savannah,GA,US,light,3 to 5 minutes,300,"I saw a ""star"" that moved about in a very strange, rapid manner the night sky over Savannah, Georgia late in 1986",FALSE,night
1991-05-01T10:00:00Z,01/05/1991 10:00,28/01/1999,Escondido,CA,US,cigar,2 seconds,2,Saw a blue shaped oblong (cigar shaped) object which was stationary at first and then acclerated  at an incredible speed and disappeare,FALSE,night
1982-07-05T04:00:00Z,05/07/1982 04:00,31/10/2003,Madison,CT,US,light,30 mins,1800,Gigantic mass of light lit up the bay then followed me and split into two shooting lights over my head,FALSE,night
1992-06-16T05:00:00Z,16/06/1992 05:00,18/06/2003,Las Vegas,NV,US,light,30 seconds,30,Green light moving north at speed through east side of las vegas.,FALSE,astronomical dusk
1977-06-14T23:00:00Z,14/06/1977 23:00,07/12/2006,London,ENG,GB,circle,15 seconds,15,please understand that what i saw was many years ago. i was about 17 years of age at the time when i looked out of the kitchen window a,FALSE,NA
1988-09-03T19:30:00Z,03/09/1988 19:30,12/12/2013,Harvard,MA,US,sphere,3 minutes,180,"Bright silver craft witnessed by many people. Sorry no police that I know of,but one correction officer.That would by me.",FALSE,afternoon
1986-06-16T05:30:00Z,16/06/1986 05:30,11/01/2002,Ontario,CA,US,other,20 min.,1200,I seen a real           off the 10 freeway  in ontario,FALSE,night
1978-11-16T04:00:00Z,16/11/1978 04:00,12/05/2009,Las Vegas,NV,US,cigar,10 min,600,not been noted on any sighting that i have heard of.,FALSE,night
1993-06-15T03:00:00Z,15/06/1993 03:00,22/02/2002,Neyland,WLS,GB,NA,few minutes,180,"the orange light passed directly over the house,humming and vibrating the window frame.it travelled north slowly",FALSE,NA
1981-06-15T04:30:00Z,15/06/1981 04:30,28/10/2002,Morrow,OH,US,light,5mins,300,"UFO sighting 1981 near Lebanon Ohio, large hovering object with pattern of red light-observed for 5mins",FALSE,night
1976-03-15T19:00:00Z,15/03/1976 19:00,21/03/2003,Fountain,CO,US,disk,<60 seconds,60,Stationary lit object hovered above trees.,FALSE,afternoon
1980-02-07T11:15:00Z,07/02/1980 11:15,23/08/2019,Adelaide,South Australia,AU,disk,10-15 minutes,900,Many years ago my brother and I witnessed a UFO chase that resulted in one of the craft crashing into a tree.,FALSE,night
1980-08-01T19:00:00Z,01/08/1980 19:00,11/03/2006,Ormstown,QC,CA,triangle,2 minutes,120,"Though this happened many years ago, the incident left a lasting impression.

 I was sitting at my kitchen table around 3:00pm on a s",FALSE,afternoon
1980-06-01T23:00:00Z,01/06/1980 23:00,27/04/2004,Andover,MN,US,disk,20 minutes,1200,"I heard a  humming noise, craft hovered for 20 minutes then zipped away about 1/4 mile hovered again then dissappeared.",FALSE,NA
1981-03-26T01:00:00Z,26/03/1981 01:00,13/03/2012,Sarasota,FL,US,cylinder,10 minutes,600,very large craft up close and personal,FALSE,night
1994-09-15T20:30:00Z,15/09/1994 20:30,05/08/2001,Melbourne,AR,US,disk,10 seconds ?,10,"I am a retired Fire Captain, City of Detroit, Mi. In 1991 We, my wife and youngest daughter, purchased a home in the ""Ozarks"", Melbourn",FALSE,afternoon
1982-09-20T17:00:00Z,20/09/1982 17:00,07/08/2011,Slidell,LA,US,changing,20 min,1200,"Shape shifting, color changing UFO",FALSE,morning
1977-11-02T05:30:00Z,02/11/1977 05:30,05/07/1999,Marble Hill,MO,US,unknown,3 minutes,180,"High orbit, 2 objects.  Third object from outer space rendezvoused.",FALSE,night
1991-07-01T05:00:00Z,01/07/1991 05:00,21/03/2003,Cuba,NY,US,triangle,10 minutes,600,"My wife and I were driving home to Jamestown NY where we lived at the time from her parents in NJ traveling west on Route 17, she was d",FALSE,night
1990-03-16T05:50:00Z,16/03/1990 05:50,30/08/1999,Sitka,AK,US,light,2 min.,120,Bright white light with some blue and possibly red. Traveled left to right in the night sky in an up and down zig zag type movement.,FALSE,astronomical dusk
1980-06-15T22:00:00Z,15/06/1980 22:00,04/06/2004,Mentor,OH,US,disk,5 minutes,300,"ufo in the summer of 1980 in mentor ,ohio no sound ,about the size of a football feild then left fast on a angle up then gone",FALSE,afternoon
1975-07-16T17:30:00Z,16/07/1975 17:30,01/02/2007,Manchester,ENG,GB,cigar,3 mins,180,"uk england 1975 summers day what comes next, still makes the hair stand up on my neck,29yrs on.",FALSE,NA
1993-05-11T05:00:00Z,11/05/1993 05:00,13/04/2010,Phoenix,AZ,US,sphere,30 seconds,30,This was a brief encounter on a clear night. The silence of the passing of the object is what struck me the most.,FALSE,night
1975-06-01T19:00:00Z,01/06/1975 19:00,19/03/2009,Cerritos,CA,US,NA,1-2 minutes,120,A car struck an invisible object causing the car to come to a complete stop.,FALSE,morning
1990-04-15T04:05:00Z,15/04/1990 04:05,02/09/2005,Knoxville,TN,US,other,35 seconds,35,"Star shaped craft flys right over my head slowly at 60 feet, on Easter 1990.",FALSE,night
1991-05-10T07:00:00Z,10/05/1991 07:00,01/02/2007,Peru,IN,US,disk,10 minutes,600,"Saucer lights up farmhouse, tree, and puts on a light show for two unsuspected teenagers.",FALSE,night
1976-11-02T02:30:00Z,02/11/1976 02:30,18/02/2013,Wilmington,DE,US,disk,2 minutes,120,Silent hovercraft 35-50 feet above ground with searchlights beaming down on houses makes a 90 degree turn and vanishes.,FALSE,night
1976-07-01T03:00:00Z,01/07/1976 03:00,12/12/2009,Brooksville,FL,US,disk,1 minute,60,Upclose saucer experience,FALSE,night
1978-08-02T02:00:00Z,02/08/1978 02:00,03/05/2000,Reading,PA,US,formation,5 minutes,300,I was 16 and standing outside looking to mountain with road on top called Skyline Drive.  It was night and my boyfriend and I were look,FALSE,astronomical dusk
1991-06-01T23:00:00Z,01/06/1991 23:00,07/03/1998,Troy,MI,US,disk,10min,600,"My wife 34,son 10 and his grandmother 68,saw a disk shaped object with lights hovering .5-1  mile up in the air near 14 mile and I-75 w",FALSE,afternoon
1980-05-15T21:40:00Z,15/05/1980 21:40,20/10/2005,Yonkers,NY,US,triangle,3min,180,"Moved slowly over rooftops in early evening,",FALSE,afternoon
1994-11-15T10:00:00Z,15/11/1994 10:00,15/05/2013,Lucedale,MS,US,disk,3-4 min,240,I was caught in the light,FALSE,night
1982-06-15T20:00:00Z,15/06/1982 20:00,12/06/2007,Haughton,LA,US,disk,10 seconds,10,"my sister and i saw a silver disk @ 90 ft long with a red vert stabilizer fly silently over our house tree top high, no sound & slow!",FALSE,afternoon
1989-09-20T23:00:00Z,20/09/1989 23:00,24/08/2004,Sierra Madre,CA,US,teardrop,30 seconds,30,odd sighting at Mount Wilson,FALSE,NA
1980-08-10T08:30:00Z,10/08/1980 08:30,24/05/2005,Edmonton,AB,CA,light,5 minutes,300,Object seen manuvering around the area of Namaeo Airforce base from the vehicle I was a  a passenger in. Estimated range was about 5 ki,FALSE,night
1985-11-25T06:00:00Z,25/11/1985 06:00,21/01/2008,Edna,TX,US,unknown,4 minutes,240,nothing on military or commercialcould move that fast from a stopped position,FALSE,night
1989-08-10T07:00:00Z,10/08/1989 07:00,28/01/1999,Martinsburg,WV,US,triangle,45 seconds,45,"Seen an object very high in the sky, moving at a high rate of speed to the south and jumping side to side while continuing to move forw",FALSE,night
1993-08-16T05:00:00Z,16/08/1993 05:00,24/05/2005,Menifee,CA,US,disk,5 min,300,"Saucer in California with Red, White, and Blue lights seen when driving",FALSE,night
1984-08-14T06:00:00Z,14/08/1984 06:00,23/07/2000,Eureka,MT,US,circle,15 minutes,900,Extra star in the Dig Dipper flew over the mountains North.,FALSE,night
1985-05-26T01:30:00Z,26/05/1985 01:30,20/06/2019,Bethel,CT,US,triangle,10 minutes,600,"Triangular lint formation over Bethel, CT.",FALSE,astronomical dusk
1992-04-15T23:30:00Z,15/04/1992 23:30,29/09/2004,Richmond,VA,US,egg,roughly 2 minutes,120,Unreported 1992 Sighting,FALSE,NA
1976-07-16T02:00:00Z,16/07/1976 02:00,07/06/2019,Bucyrus,OH,US,other,1 minute,60,2 conical-shaped objects 'zipped' arond the moon. Each object appeared to be an elongated return module.,FALSE,astronomical dusk
1989-04-21T05:00:00Z,21/04/1989 05:00,12/04/2013,Walnut Cove,NC,US,triangle,10 minutes,600,Triangle three white lights one red in the middle moving slowly.,FALSE,night
1975-01-15T21:00:00Z,15/01/1975 21:00,12/02/2004,Cairo,NY,US,triangle,35 min.,2100,Silent Triangle viewed for half an hour.,FALSE,afternoon
1982-07-16T01:00:00Z,16/07/1982 01:00,17/09/2003,Reidsville,NC,US,oval,5 minutes,300,Silver oval w/rotating lights,FALSE,civil dusk
1989-06-12T01:40:00Z,12/06/1989 01:40,17/09/2003,Sacramento,CA,US,other,3 minutes,180,"A cigar shaped ufo seen over apt. building near dusk,made 90 deg. turns and was silent",FALSE,afternoon
1989-04-17T01:00:00Z,17/04/1989 01:00,12/05/2009,Mentone,CA,US,other,4 min.,240,one night it was clear in the sky and along the crestline mountains we saw a red flash and then a rectangle light stationary for half a,FALSE,afternoon
1984-09-02T04:00:00Z,02/09/1984 04:00,13/07/2005,Manor,TX,US,unknown,half hour,43200,"my friend and I drove out to the country, near his father's property, which is located in or just outside of Manor, Texas.   we just w",FALSE,night
1987-06-30T19:00:00Z,30/06/1987 19:00,31/10/2008,Canton,OH,US,light,5hours,432000,"I was abducted and I lost time.

 500 Lights On Object0: Yes",FALSE,afternoon
1980-06-16T01:00:00Z,16/06/1980 01:00,31/10/2008,Sterling,VA,US,disk,8 secs,8,"Glowing UFO over Sterling, VA",FALSE,civil dusk
1993-11-15T17:00:00Z,15/11/1993 17:00,28/08/2003,Rome City,IN,US,egg,3 minutes,180,Two eggshaped objects hovered in the sky then speed away.,FALSE,morning
1976-05-17T06:00:00Z,17/05/1976 06:00,09/12/2003,Ridgefield,CT,US,unknown,10-15 minutes,900,Saw individuals that were not human.,FALSE,night
1993-08-13T01:00:00Z,13/08/1993 01:00,17/01/2004,Jacksonville,FL,US,sphere,1 to 2 seconds,2,The translucent blue round sphere moved from horizon to horizon in 1 to 2 seconds with NO sound!,FALSE,astronomical dusk
1977-05-01T22:00:00Z,01/05/1977 22:00,12/06/2002,Yazoo City,MS,US,oval,1hour?,86400,Two oval crafts with amber colored lights seen in1977.,FALSE,afternoon
1987-12-05T01:42:00Z,05/12/1987 01:42,26/03/2015,Marlborough,MA,US,light,3 minutes,180,"15 deg. above the horizon W sky, viewed from Framingham, MA.  3 times brighter than Venus.  Stationary, slowly turned off in 2 sec..",FALSE,night
